reference,longitude,latitude,timestamp,probability of failure,time of day
asset_1884,-73.92003411,40.79000406,11/4/12 0:00,0.000177923,midnight
asset_1885,-73.98931796,40.74334951,11/4/12 0:00,0.000186732,midnight
asset_1886,-73.92208385,40.79243782,11/4/12 0:00,0.000249711,midnight
asset_1887,-73.98962275,40.74767883,11/4/12 0:00,7.6e-05,midnight
asset_1888,-73.96144276,40.79644635,11/4/12 0:00,7.11e-05,midnight
asset_1889,-73.94526753,40.77599976,11/4/12 0:00,0.00020100400000000002,midnight
asset_1890,-73.98675051,40.76671659,11/4/12 0:00,1.7899999999999998e-05,midnight
asset_1891,-73.95002082,40.77141563,11/4/12 0:00,0.0064878719999999996,midnight
asset_1892,-74.00578063,40.72194477,11/4/12 0:00,0.000207076,midnight
asset_1893,-73.99450159999999,40.73417383,11/4/12 0:00,0.00019887599999999998,midnight
asset_1894,-74.02591487,40.68546763,11/4/12 0:00,0.00010690799999999999,midnight
asset_1895,-73.94337878,40.81166628,11/4/12 0:00,0.000111871,midnight
asset_1896,-73.94836348,40.83588798,11/4/12 0:00,0.000239169,midnight
asset_1897,-73.96566983,40.81163182,11/4/12 0:00,0.00010588200000000001,midnight
asset_1898,-73.99871795,40.7461579,11/4/12 0:00,0.00010489,midnight
asset_1899,-73.97443964,40.7874226,11/4/12 0:00,0.00012078,midnight
asset_1900,-73.99306076,40.74549529,11/4/12 0:00,0.00025171,midnight
asset_1901,-73.95091962,40.77589222,11/4/12 0:00,0.00019109700000000002,midnight
asset_1902,-73.99370965,40.73028351,11/4/12 0:00,0.00020009,midnight
asset_1903,-73.95840181,40.77626843,11/4/12 0:00,0.000226055,midnight
asset_1904,-73.95905389,40.80054732,11/4/12 0:00,2.48e-05,midnight
asset_1905,-73.96952701,40.74714556,11/4/12 0:00,0.000210158,midnight
asset_1906,-73.9830567,40.76157086,11/4/12 0:00,7.4e-05,midnight
asset_1907,-73.96231186,40.81711339,11/4/12 0:00,2.09e-05,midnight
asset_1908,-74.00414189,40.75668727,11/4/12 0:00,0.00011129799999999999,midnight
asset_1909,-73.94572612,40.83746116,11/4/12 0:00,0.000162947,midnight
asset_1910,-73.92185323,40.79857537,11/4/12 0:00,0.00011630399999999999,midnight
asset_1911,-74.00980913,40.71100504,11/4/12 0:00,0.00023197099999999998,midnight
asset_1912,-73.93833000000001,40.85352342,11/4/12 0:00,0.000159097,midnight
asset_1913,-73.96830542,40.75951564,11/4/12 0:00,0.00024009700000000002,midnight
asset_1914,-73.98571571,40.75958734,11/4/12 0:00,0.000195772,midnight
asset_1915,-73.97629783,40.79043934,11/4/12 0:00,0.00019533099999999998,midnight
asset_1916,-73.94056661,40.80340415,11/4/12 0:00,0.000548546,midnight
asset_1917,-73.96994849,40.76139878,11/4/12 0:00,0.000201837,midnight
asset_1918,-73.93611298,40.81587073,11/4/12 0:00,0.000290819,midnight
asset_1919,-73.99157366,40.76062582,11/4/12 0:00,0.000170115,midnight
asset_1920,-73.94473231,40.79602807,11/4/12 0:00,0.00011529200000000001,midnight
asset_1921,-73.96502909,40.81197433,11/4/12 0:00,0.000132509,midnight
asset_1922,-73.96860658,40.80580584,11/4/12 0:00,0.000114482,midnight
asset_1923,-73.99134246,40.72011905,11/4/12 0:00,0.000107231,midnight
asset_1924,-73.96681134,40.7893419,11/4/12 0:00,0.000168555,midnight
asset_1925,-73.94352669,40.79324520000001,11/4/12 0:00,0.000167354,midnight
asset_1926,-73.98868049,40.76015588,11/4/12 0:00,0.000121759,midnight
asset_1927,-73.98251794,40.73044619,11/4/12 0:00,0.000200945,midnight
asset_1928,-73.97918965,40.789704,11/4/12 0:00,0.00011200299999999999,midnight
asset_1929,-74.00494017,40.7154161,11/4/12 0:00,0.000223435,midnight
asset_1930,-73.95552469,40.77412059,11/4/12 0:00,0.000107211,midnight
asset_1931,-73.96733008,40.79383273,11/4/12 0:00,0.000104483,midnight
asset_1932,-73.99116984,40.72176442,11/4/12 0:00,0.000181448,midnight
asset_1933,-73.93915423,40.78930086,11/4/12 0:00,0.00020678599999999998,midnight
asset_1934,-73.9453501,40.81515348,11/4/12 0:00,0.0009613139999999999,midnight
asset_1935,-73.99023357,40.76569961,11/4/12 0:00,0.00010402600000000001,midnight
asset_1936,-73.99388556,40.71109334,11/4/12 0:00,0.000135955,midnight
asset_1937,-73.97931729,40.74546487,11/4/12 0:00,0.000114567,midnight
asset_1938,-73.92641426,40.85019964,11/4/12 0:00,8.72e-05,midnight
asset_1939,-74.0084561,40.72063637,11/4/12 0:00,9.48e-05,midnight
asset_1940,-73.94713258,40.79993423,11/4/12 0:00,9.27e-05,midnight
asset_1941,-73.96167861,40.77790106,11/4/12 0:00,9.290000000000001e-05,midnight
asset_1942,-73.95121603,40.81922902,11/4/12 0:00,0.00010387200000000001,midnight
asset_1943,-73.96294564,40.81483,11/4/12 0:00,0.000104773,midnight
asset_1944,-73.92126605,40.79498245,11/4/12 0:00,0.00010856200000000001,midnight
asset_1945,-73.96902598,40.80734451,11/4/12 0:00,0.000116062,midnight
asset_1946,-73.94404553,40.79522007,11/4/12 0:00,0.00011238,midnight
asset_1947,-73.97291396,40.80071474,11/4/12 0:00,0.00010598799999999999,midnight
asset_1948,-73.98415066,40.75644329,11/4/12 0:00,0.000119899,midnight
asset_1949,-73.95809594,40.81495365,11/4/12 0:00,8.71e-05,midnight
asset_1950,-74.00527354,40.71668175,11/4/12 0:00,0.000167516,midnight
asset_1951,-73.96452873,40.80961865,11/4/12 0:00,0.000170354,midnight
asset_1952,-73.98946886,40.71564315,11/4/12 0:00,0.000176455,midnight
asset_1953,-73.97626723,40.74753916,11/4/12 0:00,0.000109726,midnight
asset_1954,-73.95814977,40.80379285,11/4/12 0:00,0.00013788,midnight
asset_1955,-73.97243265,40.73000804,11/4/12 0:00,0.000127633,midnight
asset_1956,-73.93848218,40.82405846,11/4/12 0:00,0.00013671200000000002,midnight
asset_1957,-73.96511426,40.76154991,11/4/12 0:00,0.000161261,midnight
asset_1958,-73.98648505,40.74473581,11/4/12 0:00,0.00014837700000000002,midnight
asset_1959,-73.93122740000001,40.80153305,11/4/12 0:00,0.000148915,midnight
asset_1960,-73.9592663,40.7998633,11/4/12 0:00,0.000357622,midnight
asset_1961,-73.98224168,40.71916472,11/4/12 0:00,0.00010140299999999999,midnight
asset_1962,-73.98885822,40.76042021,11/4/12 0:00,0.00010251100000000001,midnight
asset_1963,-73.92717122,40.85299005,11/4/12 0:00,8.28e-05,midnight
asset_1964,-73.94332985,40.85181303,11/4/12 0:00,0.00013930100000000001,midnight
asset_1965,-73.93578791,40.83235087,11/4/12 0:00,0.000200951,midnight
asset_1966,-73.99920279999999,40.75427753,11/4/12 0:00,0.00020529900000000001,midnight
asset_1967,-73.99516295,40.72888946,11/4/12 0:00,0.00018942099999999997,midnight
asset_1968,-73.92944193,40.79918567,11/4/12 0:00,7.780000000000001e-05,midnight
asset_1969,-73.98540155,40.76480331,11/4/12 0:00,0.000349814,midnight
asset_1970,-73.99158491,40.71926124,11/4/12 0:00,0.000228439,midnight
asset_1971,-73.97010899,40.80096166,11/4/12 0:00,0.00019125,midnight
asset_1972,-73.94017942,40.79966653,11/4/12 0:00,9.85e-05,midnight
asset_1973,-74.01268424,40.7058885,11/4/12 0:00,0.0001934,midnight
asset_1974,-73.97952407,40.71051737,11/4/12 0:00,0.000182655,midnight
asset_1975,-74.01918196,40.69122021,11/4/12 0:00,0.000322929,midnight
asset_1976,-73.94544423,40.82693583,11/4/12 0:00,0.00024572900000000003,midnight
asset_1977,-73.93779139,40.85039243,11/4/12 0:00,0.00016612,midnight
asset_1978,-74.01538599999999,40.69090301,11/4/12 0:00,0.00010180600000000001,midnight
asset_1979,-74.00254228,40.7403885,11/4/12 0:00,0.000159624,midnight
asset_1980,-73.98045781,40.72718895,11/4/12 0:00,0.000101624,midnight
asset_1981,-74.00283184,40.75418093,11/4/12 0:00,0.000103353,midnight
asset_1982,-73.94961936,40.78289289,11/4/12 0:00,0.00017686,midnight
asset_1983,-73.94364154,40.79895911,11/4/12 0:00,0.000141801,midnight
asset_1984,-73.95279722,40.78601803,11/4/12 0:00,0.000165998,midnight
asset_1985,-74.00853462,40.75062582,11/4/12 0:00,0.000195675,midnight
asset_1986,-73.9334604,40.78505334,11/4/12 0:00,0.000499419,midnight
asset_1987,-73.94378922,40.83721467,11/4/12 0:00,0.00018632299999999998,midnight
asset_1988,-73.97234848,40.74918279,11/4/12 0:00,9.53e-06,midnight
asset_1989,-73.95543648,40.77498789999999,11/4/12 0:00,0.000104175,midnight
asset_1990,-73.94415451,40.85151889,11/4/12 0:00,0.002068515,midnight
asset_1991,-74.00110085,40.71120196,11/4/12 0:00,0.000266984,midnight
asset_1992,-73.93822511,40.83291488,11/4/12 0:00,0.00019303200000000002,midnight
asset_1993,-73.92252251,40.87180252,11/4/12 0:00,0.00011999100000000001,midnight
asset_1994,-73.9914748,40.72943916,11/4/12 0:00,0.000121104,midnight
asset_1995,-74.00228383,40.72002724,11/4/12 0:00,0.000151793,midnight
asset_1996,-74.02352593,40.68429591,11/4/12 0:00,7.28e-05,midnight
asset_1997,-73.91562059,40.86590627,11/4/12 0:00,0.00041035,midnight
asset_1998,-73.98790245,40.75383884,11/4/12 0:00,9.03e-05,midnight
asset_1999,-73.95278727,40.80000744,11/4/12 0:00,9.81e-05,midnight
asset_2000,-74.00219905,40.74612955,11/4/12 0:00,0.000182166,midnight
asset_2001,-73.98554546,40.72374908,11/4/12 0:00,0.000159915,midnight
asset_2002,-73.97844275,40.72534126,11/4/12 0:00,0.000156539,midnight
asset_2003,-73.95875672,40.76283952,11/4/12 0:00,0.000136573,midnight
asset_2004,-73.95214573,40.82658289,11/4/12 0:00,7.809999999999999e-05,midnight
asset_2005,-73.95244999,40.80406953,11/4/12 0:00,6.720000000000001e-05,midnight
asset_2006,-73.99180879,40.76357068,11/4/12 0:00,7.32e-05,midnight
asset_2007,-73.94965466,40.79612431,11/4/12 0:00,7.56e-05,midnight
asset_2008,-73.96716241,40.79272834,11/4/12 0:00,7.94e-05,midnight
asset_2009,-73.98249352,40.77619808,11/4/12 0:00,0.000154399,midnight
asset_2010,-73.98627731,40.71009852,11/4/12 0:00,9.559999999999999e-05,midnight
asset_2011,-74.00277553,40.74874169,11/4/12 0:00,9.340000000000001e-05,midnight
asset_2012,-73.95427251,40.78040097,11/4/12 0:00,9.05e-05,midnight
asset_2013,-73.99739522,40.7604349,11/4/12 0:00,9.070000000000001e-05,midnight
asset_2014,-73.98380928,40.72656997,11/4/12 0:00,0.000154765,midnight
asset_2015,-73.92385611,40.87075404,11/4/12 0:00,0.000114423,midnight
asset_2016,-73.97518026,40.79840855,11/4/12 0:00,0.000168245,midnight
asset_2017,-73.95123911,40.76922501,11/4/12 0:00,0.000175364,midnight
asset_2018,-73.95318709,40.80693006,11/4/12 0:00,7.15e-05,midnight
asset_2019,-73.94915778,40.77563379,11/4/12 0:00,7.159999999999999e-05,midnight
asset_2020,-73.98313333,40.77937736,11/4/12 0:00,7.15e-05,midnight
asset_2021,-73.93887713,40.78745402,11/4/12 0:00,0.000105035,midnight
asset_2022,-74.0155961,40.68941969,11/4/12 0:00,0.00016887,midnight
asset_2023,-73.98332459,40.77255794,11/4/12 0:00,0.00018063,midnight
asset_2024,-73.97304086,40.78814933,11/4/12 0:00,9.01e-05,midnight
asset_2025,-74.01977914,40.69000848,11/4/12 0:00,0.000166931,midnight
asset_2026,-73.9388404,40.79468032,11/4/12 0:00,0.00015943,midnight
asset_2027,-74.00305502,40.71711744,11/4/12 0:00,0.00015800700000000002,midnight
asset_2028,-73.95840786,40.77803494,11/4/12 0:00,5.8899999999999995e-05,midnight
asset_2029,-73.97075427,40.80611576,11/4/12 0:00,0.000107191,midnight
asset_2030,-73.9848335,40.73667643,11/4/12 0:00,0.000162888,midnight
asset_2031,-73.95425331,40.77693084,11/4/12 0:00,0.000157444,midnight
asset_2032,-73.95957777,40.77777570000001,11/4/12 0:00,7.37e-05,midnight
asset_2033,-73.97705728,40.76358193,11/4/12 0:00,8.02e-05,midnight
asset_2034,-73.96625374,40.75961354,11/4/12 0:00,9.04e-05,midnight
asset_2035,-73.98809913,40.74831093,11/4/12 0:00,8.35e-05,midnight
asset_2036,-73.99581125,40.72401524,11/4/12 0:00,8.23e-05,midnight
asset_2037,-73.97186453,40.74680044,11/4/12 0:00,9.89e-05,midnight
asset_2038,-74.00197058,40.74140507,11/4/12 0:00,0.000100744,midnight
asset_2039,-73.98996874,40.77049714,11/4/12 0:00,6.49e-05,midnight
asset_2040,-73.95547674,40.781936,11/4/12 0:00,0.00015466700000000002,midnight
asset_2041,-73.93181735,40.8417995,11/4/12 0:00,0.000147408,midnight
asset_2042,-73.97692632,40.7833032,11/4/12 0:00,0.0003604,midnight
asset_2043,-73.9463327,40.8304017,11/4/12 0:00,0.000148925,midnight
asset_2044,-73.96016358,40.80480398,11/4/12 0:00,0.000150242,midnight
asset_2045,-73.94287523,40.84367144,11/4/12 0:00,0.000147955,midnight
asset_2046,-73.96022788,40.76787131,11/4/12 0:00,0.000145874,midnight
asset_2047,-73.91735565,40.79300028,11/4/12 0:00,9.53e-05,midnight
asset_2048,-73.94916562,40.78602011,11/4/12 0:00,0.00012832299999999998,midnight
asset_2049,-74.02287029,40.68500761,11/4/12 0:00,0.000164218,midnight
asset_2050,-74.00075448,40.7328214,11/4/12 0:00,7.609999999999999e-05,midnight
asset_2051,-73.94361231,40.83389114,11/4/12 0:00,0.00012767399999999998,midnight
asset_2052,-73.94515853,40.81835947,11/4/12 0:00,9.87e-05,midnight
asset_2053,-73.97871006,40.74517646,11/4/12 0:00,7.56e-05,midnight
asset_2054,-73.99349674,40.74698004,11/4/12 0:00,7.53e-05,midnight
asset_2055,-73.98259059,40.75246983,11/4/12 0:00,0.00015201399999999998,midnight
asset_2056,-73.92648939,40.87215081,11/4/12 0:00,0.000698121,midnight
asset_2057,-73.93478523,40.82071444,11/4/12 0:00,9.68e-05,midnight
asset_2058,-74.00333156,40.72546711,11/4/12 0:00,0.000129753,midnight
asset_2059,-73.94727515,40.83388985,11/4/12 0:00,0.000131204,midnight
asset_2060,-73.94590054,40.84599206,11/4/12 0:00,0.00012849200000000002,midnight
asset_2061,-73.97385644,40.7403531,11/4/12 0:00,7.070000000000001e-05,midnight
asset_2062,-73.93957006,40.82779758,11/4/12 0:00,6.99e-05,midnight
asset_2063,-73.97242807,40.72893704,11/4/12 0:00,7.03e-05,midnight
asset_2064,-74.00249796,40.71370407,11/4/12 0:00,7.03e-05,midnight
asset_2065,-73.94702436,40.83759536,11/4/12 0:00,6.13e-05,midnight
asset_2066,-73.91844265,40.86808294,11/4/12 0:00,0.000633371,midnight
asset_2067,-73.99490211,40.76108266,11/4/12 0:00,8.92e-05,midnight
asset_2068,-74.00861422,40.70318401,11/4/12 0:00,9.86e-05,midnight
asset_2069,-73.94993257,40.78488488,11/4/12 0:00,9.159999999999999e-05,midnight
asset_2070,-73.97352039,40.74491707,11/4/12 0:00,0.000111062,midnight
asset_2071,-73.93909375,40.82634265,11/4/12 0:00,0.000110809,midnight
asset_2072,-73.95519314,40.76867446,11/4/12 0:00,5.0900000000000004e-05,midnight
asset_2073,-73.98015171,40.77616632,11/4/12 0:00,4.6399999999999996e-05,midnight
asset_2074,-73.95117954,40.83179712,11/4/12 0:00,5.8200000000000005e-05,midnight
asset_2075,-73.95504857,40.75487528,11/4/12 0:00,8.070000000000001e-05,midnight
asset_2076,-73.92906552,40.78783082,11/4/12 0:00,7.4e-05,midnight
asset_2077,-73.91259979,40.87281831,11/4/12 0:00,7.32e-05,midnight
asset_2078,-74.0148853,40.70454786,11/4/12 0:00,4.01e-05,midnight
asset_2079,-73.96765678,40.79826636,11/4/12 0:00,0.00011227700000000001,midnight
asset_2080,-73.93403033,40.85218726,11/4/12 0:00,7.4e-05,midnight
asset_2081,-73.9747488,40.78647505,11/4/12 0:00,5.25e-05,midnight
asset_2082,-73.97642122,40.75499193,11/4/12 0:00,4.83e-05,midnight
asset_2083,-73.95058798,40.81345032,11/4/12 0:00,9.05e-05,midnight
asset_2084,-73.99328678,40.73369985,11/4/12 0:00,8.97e-05,midnight
asset_2085,-73.94733547,40.78631879,11/4/12 0:00,1.25e-05,midnight
asset_2086,-73.93444024,40.79855858,11/4/12 0:00,4.28e-05,midnight
asset_2087,-73.91441664,40.86808128,11/4/12 0:00,0.0016239989999999999,midnight
asset_2088,-73.93836895,40.84350314,11/4/12 0:00,2.68e-06,midnight
asset_2089,-74.00121366,40.76095749,11/4/12 0:00,0.00016805400000000003,midnight
asset_2090,-73.93698587,40.79192336,11/4/12 0:00,0.0006921789999999999,midnight
asset_2091,-73.94790291,40.79657261,11/4/12 0:00,5.84e-06,midnight
asset_2092,-73.98462370000001,40.78628314,11/4/12 0:00,7.759999999999999e-05,midnight
asset_2093,-73.94708189,40.79029512,11/4/12 0:00,1.32e-05,midnight
asset_2094,-73.93893345,40.79999111,11/4/12 0:00,9.24e-06,midnight
asset_2095,-73.98435317,40.75367776,11/4/12 0:00,1.39e-05,midnight
asset_2096,-73.95538778,40.76436833,11/4/12 0:00,2.3800000000000003e-05,midnight
asset_2097,-73.98408792,40.71109449,11/4/12 0:00,1.89e-05,midnight
asset_2098,-73.94494942,40.84300704,11/4/12 0:00,7.35e-05,midnight
asset_2099,-73.9634857,40.8075628,11/4/12 0:00,0.000267735,midnight
asset_2100,-74.01920694,40.6902281,11/4/12 0:00,0.003622667,midnight
asset_1,-73.9324913,40.79538516,11/4/12 12:00,9.499999999999999e-05,noon
asset_2,-74.0053561,40.75694336,11/4/12 12:00,8.47e-05,noon
asset_3,-73.97660882,40.79075811,11/4/12 12:00,2.07e-05,noon
asset_4,-73.94538589,40.78395576,11/4/12 12:00,0.000156534,noon
asset_5,-73.91599138,40.87012314,11/4/12 12:00,1.55e-05,noon
asset_6,-73.97888312,40.75352663,11/4/12 12:00,0.002217184,noon
asset_7,-74.00099541,40.75477336,11/4/12 12:00,0.000140585,noon
asset_8,-73.93574225,40.83189089,11/4/12 12:00,0.002257061,noon
asset_9,-74.00863725,40.7422405,11/4/12 12:00,0.000134377,noon
asset_10,-73.98998223,40.77019776,11/4/12 12:00,0.000561138,noon
asset_11,-73.93127946,40.78651456,11/4/12 12:00,7.25e-05,noon
asset_12,-73.94681439,40.80492613,11/4/12 12:00,4.77e-07,noon
asset_13,-73.97316207,40.76435321,11/4/12 12:00,4.18e-05,noon
asset_14,-73.93880094,40.80036317,11/4/12 12:00,0.0005028880000000001,noon
asset_15,-73.96356963,40.81485355,11/4/12 12:00,8.590000000000001e-05,noon
asset_16,-73.96894468,40.79008679,11/4/12 12:00,8.57e-05,noon
asset_17,-73.99092956,40.72267047,11/4/12 12:00,3.53e-05,noon
asset_18,-73.94224022,40.8397957,11/4/12 12:00,8.809999999999999e-05,noon
asset_19,-73.96319518,40.80927051,11/4/12 12:00,0.000550225,noon
asset_20,-73.9294113,40.87168166,11/4/12 12:00,0.000133034,noon
asset_21,-73.96378125,40.80030613,11/4/12 12:00,0.000260019,noon
asset_22,-73.96463194,40.77555478,11/4/12 12:00,0.003331847,noon
asset_23,-73.93892885,40.83749041,11/4/12 12:00,0.000155362,noon
asset_24,-73.9656158,40.80476261,11/4/12 12:00,0.0010038789999999998,noon
asset_25,-74.00909226,40.71803776,11/4/12 12:00,0.00022652900000000003,noon
asset_26,-73.98129252,40.72863468,11/4/12 12:00,0.00041188300000000004,noon
asset_27,-74.01533894,40.68782791,11/4/12 12:00,0.000860788,noon
asset_28,-73.92723385,40.86428192,11/4/12 12:00,0.000287205,noon
asset_29,-73.94989076,40.83016562,11/4/12 12:00,0.006417428,noon
asset_30,-73.97343212,40.74663155,11/4/12 12:00,0.001042659,noon
asset_31,-73.99549055,40.76603273,11/4/12 12:00,0.000474819,noon
asset_32,-73.99670303,40.74400203,11/4/12 12:00,0.000330702,noon
asset_33,-73.9539879,40.81417685,11/4/12 12:00,9.63e-05,noon
asset_34,-73.95411517,40.78889383,11/4/12 12:00,0.00028279900000000003,noon
asset_35,-73.96324345,40.79620632,11/4/12 12:00,1.25e-06,noon
asset_36,-73.98643335,40.77104184,11/4/12 12:00,0.000748486,noon
asset_37,-73.97820494,40.79488802,11/4/12 12:00,5.5700000000000005e-05,noon
asset_38,-73.94061636,40.81318474,11/4/12 12:00,0.000669132,noon
asset_39,-74.01514089,40.68820565,11/4/12 12:00,3.27e-05,noon
asset_40,-74.00954483,40.722719299999994,11/4/12 12:00,0.000145193,noon
asset_41,-73.93762461,40.84355328,11/4/12 12:00,0.000410421,noon
asset_42,-73.95640811,40.82446938,11/4/12 12:00,0.000144257,noon
asset_43,-73.97527306,40.75023442,11/4/12 12:00,0.002073859,noon
asset_44,-73.94180722,40.84731606,11/4/12 12:00,2.56e-05,noon
asset_45,-74.00445433,40.72844362,11/4/12 12:00,5.9699999999999994e-05,noon
asset_46,-74.01155641,40.72110261,11/4/12 12:00,0.000157216,noon
asset_47,-73.95638353,40.79992797,11/4/12 12:00,9.329999999999999e-05,noon
asset_48,-74.0460971,40.69046816,11/4/12 12:00,0.000487906,noon
asset_49,-74.00077561,40.73777237,11/4/12 12:00,7.25e-05,noon
asset_50,-73.93044053,40.85303423,11/4/12 12:00,3.289999999999999e-05,noon
asset_51,-73.97366042,40.7381592,11/4/12 12:00,0.000991027,noon
asset_52,-73.94904437,40.80563228,11/4/12 12:00,3.69e-07,noon
asset_53,-73.95674079,40.80655401,11/4/12 12:00,1.8e-05,noon
asset_54,-73.94170762,40.78664425,11/4/12 12:00,9.549999999999999e-05,noon
asset_55,-73.99561868,40.741015000000004,11/4/12 12:00,5.479999999999999e-05,noon
asset_56,-74.00684555,40.75399083,11/4/12 12:00,4.8e-05,noon
asset_57,-73.98899394,40.73083898,11/4/12 12:00,1.9e-05,noon
asset_58,-73.98191682,40.74149897,11/4/12 12:00,2.7000000000000002e-05,noon
asset_59,-73.98186403,40.74199777,11/4/12 12:00,0.00039767,noon
asset_60,-73.98681023,40.72131654,11/4/12 12:00,0.0006169519999999999,noon
asset_61,-73.95814683,40.81074518,11/4/12 12:00,9.429999999999999e-05,noon
asset_62,-73.98492579999998,40.75852194,11/4/12 12:00,0.000480367,noon
asset_63,-73.97897395,40.76680344,11/4/12 12:00,0.001288134,noon
asset_64,-73.99851542,40.73827324,11/4/12 12:00,5.42e-05,noon
asset_65,-73.94703205,40.79148767,11/4/12 12:00,9.88e-06,noon
asset_66,-73.94150046,40.81665894,11/4/12 12:00,0.129319993,noon
asset_67,-73.97735735,40.73629901,11/4/12 12:00,4.26e-05,noon
